Customer_Name,CustomerID,AccountNumber,TerritoryID,StoreID,PersonID
Meghan P Munoz,27810,AW00027810,10,NULL,18791
Melody C Munoz,11340,AW00011340,7,NULL,16870
Meredith  Munoz,13957,AW00013957,9,NULL,10638
Micheal  Munoz,25666,AW00025666,7,NULL,14566
Monique  Munoz,24008,AW00024008,9,NULL,13764
Naomi L Munoz,11643,AW00011643,1,NULL,17343
Natasha M Munoz,24601,AW00024601,9,NULL,18745
Paula M Munoz,22066,AW00022066,4,NULL,15006
Randall J Munoz,16824,AW00016824,8,NULL,14962
Rebekah  Munoz,28396,AW00028396,8,NULL,9894
Reginald C Munoz,25889,AW00025889,4,NULL,7754
Ricky  Munoz,16901,AW00016901,4,NULL,15588
Roberto  Munoz,17628,AW00017628,10,NULL,14802
Robin E Munoz,27897,AW00027897,8,NULL,13720
Robyn  Munoz,14214,AW00014214,9,NULL,12992
Rodney  Munoz,12836,AW00012836,10,NULL,13677
Ross B Munoz,13768,AW00013768,7,NULL,11807
Shannon S Munoz,29122,AW00029122,9,NULL,20032
Sheila  Munoz,27488,AW00027488,9,NULL,14509
Stacy  Munoz,12310,AW00012310,10,NULL,18611
Tabitha A Munoz,18441,AW00018441,4,NULL,10432
Tanya  Munoz,23436,AW00023436,9,NULL,14019
Teresa R Munoz,27712,AW00027712,9,NULL,15198
Theresa M Munoz,13953,AW00013953,9,NULL,13895
Tyrone G Munoz,12870,AW00012870,8,NULL,6795
Walter  Munoz,21056,AW00021056,10,NULL,14694
Wendy R Munoz,22821,AW00022821,8,NULL,13935
Alberto J Muñoz,13008,AW00013008,9,NULL,6618
Armando E Muñoz,19906,AW00019906,10,NULL,6947
Dana  Muñoz,28459,AW00028459,10,NULL,18836
Hector  Muñoz,14828,AW00014828,8,NULL,14711
Jaime C Muñoz,24506,AW00024506,9,NULL,7053
Jamie H Muñoz,26446,AW00026446,9,NULL,14650
Javier  Muñoz,26385,AW00026385,8,NULL,13629
Jose R Muñoz,26982,AW00026982,7,NULL,12451
Kari  Muñoz,19520,AW00019520,10,NULL,10542
Orlando L Muñoz,21662,AW00021662,7,NULL,18773
Pedro A Muñoz,23433,AW00023433,9,NULL,11696
Ruben L Muñoz,11451,AW00011451,9,NULL,11260
Victor M Muñoz,25988,AW00025988,1,NULL,19236
Abigail  Murphy,27466,AW00027466,1,NULL,3925
Alex  Murphy,22238,AW00022238,1,NULL,15071
Alexa  Murphy,18276,AW00018276,9,NULL,8798
Alexandra  Murphy,17565,AW00017565,1,NULL,2769
Alexandria  Murphy,20509,AW00020509,4,NULL,8819
Allison J Murphy,24624,AW00024624,4,NULL,8789
Alyssa O Murphy,25072,AW00025072,1,NULL,20125
Andrea R Murphy,28828,AW00028828,4,NULL,8790
Angel M Murphy,26314,AW00026314,4,NULL,15067
Angela  Murphy,11063,AW00011063,1,NULL,8821
Anna L Murphy,16463,AW00016463,8,NULL,3627
Ariana E Murphy,25698,AW00025698,7,NULL,8801
Arianna N Murphy,24681,AW00024681,4,NULL,8823
Bailey  Murphy,25006,AW00025006,1,NULL,8776
Brian  Murphy,20358,AW00020358,1,NULL,15087
Brianna K Murphy,28342,AW00028342,6,NULL,19200
Brooke  Murphy,12918,AW00012918,4,NULL,8805
Bryan L Murphy,29127,AW00029127,4,NULL,15106
Bryce R Murphy,24645,AW00024645,1,NULL,15089
Caitlin L Murphy,14910,AW00014910,6,NULL,8803
Carlos A Murphy,13275,AW00013275,1,NULL,15066
Catherine L Murphy,16506,AW00016506,6,NULL,8791
Charles M Murphy,27516,AW00027516,9,NULL,15115
Chase J Murphy,24729,AW00024729,6,NULL,15094
Christina  Murphy,20113,AW00020113,1,NULL,8800
Cindy M Murphy,19655,AW00019655,4,NULL,20248
Cody  Murphy,18613,AW00018613,4,NULL,15113
Cole  Murphy,27066,AW00027066,4,NULL,15101
Dalton N Murphy,27043,AW00027043,6,NULL,15128
Danielle  Murphy,20027,AW00020027,4,NULL,8794
Destiny A Murphy,13019,AW00013019,4,NULL,20014
Devin  Murphy,26245,AW00026245,4,NULL,15116
Eduardo S Murphy,16124,AW00016124,6,NULL,15119
Emma  Murphy,19844,AW00019844,6,NULL,19497
Erin  Murphy,27205,AW00027205,4,NULL,8813
Evan L Murphy,18797,AW00018797,1,NULL,15073
Faith  Murphy,25996,AW00025996,4,NULL,8826
Gabriella D Murphy,29148,AW00029148,4,NULL,8779
Gabrielle  Murphy,23373,AW00023373,1,NULL,3305
Garrett  Murphy,28849,AW00028849,1,NULL,15107
Grace J Murphy,23655,AW00023655,9,NULL,19598
Hailey F Murphy,19008,AW00019008,1,NULL,3157
Haley  Murphy,21706,AW00021706,1,NULL,3383
Ian G Murphy,11786,AW00011786,1,NULL,15123
Isaac L Murphy,27225,AW00027225,4,NULL,15078
Isabella  Murphy,22645,AW00022645,7,NULL,20768
Isaiah  Murphy,28662,AW00028662,4,NULL,15069
Jacqueline A Murphy,14474,AW00014474,4,NULL,8824
Jada  Murphy,15252,AW00015252,1,NULL,8782
Jade  Murphy,15427,AW00015427,4,NULL,8814
Jennifer J Murphy,17081,AW00017081,7,NULL,20453
Jeremy  Murphy,27651,AW00027651,4,NULL,15130
Jesse  Murphy,11040,AW00011040,1,NULL,15080
Jessica  Murphy,22225,AW00022225,1,NULL,3473
Jill J Murphy,24902,AW00024902,9,NULL,19801
Juan T Murphy,24646,AW00024646,6,NULL,15098
Judith  Murphy,19776,AW00019776,4,NULL,20348
Kaitlyn M Murphy,23817,AW00023817,1,NULL,20561
Katelyn  Murphy,18889,AW00018889,1,NULL,8784
Kaylee A Murphy,22743,AW00022743,1,NULL,8787
Kimberly  Murphy,12961,AW00012961,1,NULL,8808
Lauren C Murphy,25438,AW00025438,1,NULL,3701
Lucas C Murphy,28656,AW00028656,6,NULL,15125
Mackenzie J Murphy,15399,AW00015399,4,NULL,8778
Marcus  Murphy,14878,AW00014878,1,NULL,15122
Maria  Murphy,16011,AW00016011,6,NULL,3231
Mariah J Murphy,28652,AW00028652,6,NULL,8816
Mason R Murphy,29163,AW00029163,1,NULL,15075
Megan L Murphy,17460,AW00017460,4,NULL,19090
Melanie L Murphy,21297,AW00021297,1,NULL,8817
Melissa N Murphy,24686,AW00024686,4,NULL,8827
Michelle L Murphy,13373,AW00013373,4,NULL,8804
Morgan J Murphy,25391,AW00025391,4,NULL,20670
Natalie P Murphy,28864,AW00028864,4,NULL,2694
Nathaniel  Murphy,15557,AW00015557,4,NULL,15092
Nicole D Murphy,11927,AW00011927,1,NULL,19899
Olivia V Murphy,20206,AW00020206,6,NULL,19306
Paige  Murphy,27636,AW00027636,1,NULL,8825
Patrick M Murphy,14334,AW00014334,1,NULL,15086
Rachel A Murphy,23686,AW00023686,4,NULL,19702
Richard M Murphy,22299,AW00022299,6,NULL,15121
Riley J Murphy,23712,AW00023712,4,NULL,8830
Sara M Murphy,12926,AW00012926,4,NULL,8781
Savannah  Murphy,21114,AW00021114,8,NULL,8785
Sean  Murphy,15969,AW00015969,1,NULL,15083
Sebastian R Murphy,13876,AW00013876,4,NULL,15099
Seth A Murphy,25704,AW00025704,9,NULL,15126
Shelby  Murphy,24489,AW00024489,6,NULL,8811
Stephanie B Murphy,11213,AW00011213,1,NULL,3074
Steven L Murphy,12731,AW00012731,8,NULL,15110
Sydney T Murphy,28252,AW00028252,4,NULL,2846
Taylor  Murphy,20654,AW00020654,4,NULL,3549
Timothy  Murphy,14331,AW00014331,1,NULL,15084
Trinity Y Murphy,29015,AW00029015,1,NULL,8812
Victoria J Murphy,15163,AW00015163,1,NULL,19392
Xavier  Murphy,29162,AW00029162,1,NULL,15127
Zoe  Murphy,11832,AW00011832,1,NULL,8796
Alejandro S Nara,19364,AW00019364,8,NULL,12557
Alisha D Nara,26959,AW00026959,10,NULL,12028
Alison  Nara,28364,AW00028364,7,NULL,16666
Alvin A Nara,18354,AW00018354,4,NULL,5229
Andres A Nara,12332,AW00012332,7,NULL,5091
April E Nara,25721,AW00025721,10,NULL,20554
Arturo  Nara,23964,AW00023964,7,NULL,10611
Ashlee A Nara,16049,AW00016049,8,NULL,7781
Barbara  Nara,12704,AW00012704,9,NULL,11621
Bethany  Nara,15460,AW00015460,8,NULL,17295
Bonnie P Nara,24023,AW00024023,7,NULL,3719
Brad G Nara,16510,AW00016510,7,NULL,9413
Bradley  Nara,12547,AW00012547,7,NULL,20307
Brendan A Nara,27330,AW00027330,8,NULL,9356
Bridget L Nara,12846,AW00012846,8,NULL,8594
Calvin J Nara,11367,AW00011367,9,NULL,9186
Carl K Nara,12971,AW00012971,4,NULL,16970
Casey E Nara,17812,AW00017812,10,NULL,16310
Cassie  Nara,13642,AW00013642,9,NULL,8908
Cedric M Nara,21875,AW00021875,9,NULL,4110
Chad K Nara,28754,AW00028754,8,NULL,20351
Christine  Nara,11878,AW00011878,1,NULL,19889
Christy  Nara,11843,AW00011843,1,NULL,11419
Clarence G Nara,20054,AW00020054,10,NULL,7368
Clayton  Nara,11768,AW00011768,9,NULL,12659
Colleen L Nara,14798,AW00014798,7,NULL,12339
Corey  Nara,27034,AW00027034,1,NULL,20474
Cristina R Nara,19792,AW00019792,9,NULL,8747
Dale L Nara,21226,AW00021226,9,NULL,5339
Damien W Nara,26877,AW00026877,10,NULL,14455
Dawn M Nara,21891,AW00021891,9,NULL,12235
Deborah E Nara,13502,AW00013502,8,NULL,8861
Derek A Nara,26139,AW00026139,9,NULL,20266
Devon C Nara,21964,AW00021964,9,NULL,4335
Drew A Nara,26944,AW00026944,10,NULL,9241
Dustin M Nara,17910,AW00017910,9,NULL,2571
Edwin R Nara,11097,AW00011097,9,NULL,13205
Gilbert O Nara,28425,AW00028425,10,NULL,9557
Grant  Nara,12995,AW00012995,9,NULL,9302
Gregory  Nara,26651,AW00026651,9,NULL,2598
Jaclyn M Nara,11930,AW00011930,9,NULL,12990
Jaime D Nara,13262,AW00013262,10,NULL,9471
Jenny  Nara,11438,AW00011438,8,NULL,11514
Jerry  Nara,22491,AW00022491,8,NULL,16916
Jodi N Nara,23939,AW00023939,7,NULL,4716
Johnny R Nara,18489,AW00018489,9,NULL,17068
Jon  Nara,22006,AW00022006,9,NULL,12448
Kara E Nara,24566,AW00024566,10,NULL,16568
Karl  Nara,15142,AW00015142,9,NULL,5161
Karla C Nara,25827,AW00025827,9,NULL,3524
Kate L Nara,25723,AW00025723,7,NULL,4614
Kathryn E Nara,14882,AW00014882,4,NULL,19924
Katie  Nara,22561,AW00022561,7,NULL,20630
Katrina Z Nara,24608,AW00024608,9,NULL,16355
Keith  Nara,21649,AW00021649,4,NULL,20514
Kelsey A Nara,24905,AW00024905,9,NULL,16525
Kelvin E Nara,15672,AW00015672,8,NULL,2956
Kenneth K Nara,14177,AW00014177,7,NULL,2621
Kurt  Nara,12219,AW00012219,7,NULL,4167
Lacey  Nara,22509,AW00022509,8,NULL,11310
Latoya J Nara,18208,AW00018208,9,NULL,16400
Leonard G Nara,11045,AW00011045,9,NULL,5225
Lindsay M Nara,25247,AW00025247,9,NULL,19843
Louis J Nara,26901,AW00026901,10,NULL,13106
Marshall H Nara,20768,AW00020768,4,NULL,11633
Maurice  Nara,26231,AW00026231,7,NULL,9078
Melvin E Nara,27147,AW00027147,9,NULL,4399
Michele R Nara,22842,AW00022842,9,NULL,8423
Mindy  Nara,17197,AW00017197,8,NULL,4564
Misty  Nara,14987,AW00014987,7,NULL,16480
Mitchell  Nara,17158,AW00017158,1,NULL,17152
Nichole  Nara,12301,AW00012301,7,NULL,16617
Nicolas M Nara,20861,AW00020861,8,NULL,5285
Omar J Nara,13535,AW00013535,10,NULL,12765
Peter T Nara,11770,AW00011770,1,NULL,20429
Priscilla  Nara,18907,AW00018907,9,NULL,8799
Rafael J Nara,17052,AW00017052,9,NULL,12881
Raul T Nara,16404,AW00016404,7,NULL,9529
Ricardo  Nara,28934,AW00028934,9,NULL,17021
Roger  Nara,26928,AW00026928,10,NULL,13318
Russell  Nara,12629,AW00012629,8,NULL,16871
Sharon  Nara,18482,AW00018482,9,NULL,8537
Shawn C Nara,13845,AW00013845,10,NULL,20394
Sheena  Nara,29361,AW00029361,7,NULL,8697
Tara  Nara,21194,AW00021194,9,NULL,20012
Tasha  Nara,23249,AW00023249,1,NULL,8642
Terrence R Nara,28474,AW00028474,10,NULL,4282
Terry  Nara,27305,AW00027305,10,NULL,17245
Tommy  Nara,16729,AW00016729,9,NULL,4223
Tony L Nara,16713,AW00016713,9,NULL,17194
Tonya C Nara,17251,AW00017251,9,NULL,8481
Warren M Nara,25105,AW00025105,4,NULL,3791
Wayne C Nara,23869,AW00023869,1,NULL,9137
Willie  Nara,24460,AW00024460,9,NULL,13408
Yolanda  Nara,29080,AW00029080,9,NULL,3648
Sriniwa J Narayanan,15862,AW00015862,4,NULL,16434
Kirk J Nason,12874,AW00012874,10,NULL,11624
Alejandro J Nath,24866,AW00024866,7,NULL,12560
Alisha  Nath,13556,AW00013556,7,NULL,12031
Alison J Nath,17116,AW00017116,6,NULL,16669
Alvin R Nath,29301,AW00029301,9,NULL,5278
Andres  Nath,22617,AW00022617,8,NULL,5098
April R Nath,22824,AW00022824,7,NULL,20556
Bethany  Nath,16177,AW00016177,9,NULL,17297
Bonnie F Nath,12632,AW00012632,7,NULL,3724
Brad  Nath,22796,AW00022796,7,NULL,9417
Brendan C Nath,22380,AW00022380,8,NULL,9360
Bridget C Nath,19446,AW00019446,7,NULL,8598
Calvin  Nath,22817,AW00022817,8,NULL,9189
Carl H Nath,29001,AW00029001,6,NULL,16973
Carly J Nath,17255,AW00017255,9,NULL,4516
Carol E Nath,26820,AW00026820,10,NULL,8864
Casey  Nath,11616,AW00011616,10,NULL,16315
Cassie  Nath,24606,AW00024606,9,NULL,8915
Cedric C Nath,17746,AW00017746,8,NULL,4161
Chad  Nath,17744,AW00017744,10,NULL,20354
Christine M Nath,26909,AW00026909,7,NULL,19893
Christy U Nath,18085,AW00018085,4,NULL,11421
Clarence  Nath,24050,AW00024050,10,NULL,7419
Clayton  Nath,14793,AW00014793,10,NULL,12663
Colin N Nath,11398,AW00011398,10,NULL,13507
Colleen  Nath,24051,AW00024051,10,NULL,12341
Dale B Nath,27343,AW00027343,9,NULL,5346
Dawn L Nath,11759,AW00011759,9,NULL,12237
Derek  Nath,23065,AW00023065,1,NULL,20267
Donna  Nath,18339,AW00018339,4,NULL,4672
Dustin  Nath,14637,AW00014637,1,NULL,2573
Edwin  Nath,24181,AW00024181,8,NULL,13211
Franklin  Nath,28713,AW00028713,7,NULL,8508
Gilbert K Nath,21131,AW00021131,8,NULL,9599
Grant A Nath,28947,AW00028947,9,NULL,9305
Gregory  Nath,19634,AW00019634,4,NULL,2600
Jaime  Nath,11033,AW00011033,9,NULL,9475
Jenny  Nath,27281,AW00027281,5,NULL,11519
Jerry  Nath,11787,AW00011787,4,NULL,16921
Jodi  Nath,27740,AW00027740,1,NULL,4718
Jon  Nath,22756,AW00022756,4,NULL,12453
Kara S Nath,21177,AW00021177,9,NULL,16572
Karl G Nath,13578,AW00013578,7,NULL,5167
Karla  Nath,22317,AW00022317,8,NULL,3527
Kate J Nath,26369,AW00026369,7,NULL,4619
Kathryn  Nath,28632,AW00028632,1,NULL,19925
Katie A Nath,23434,AW00023434,9,NULL,20634
Katrina R Nath,11497,AW00011497,10,NULL,16359
Keith  Nath,19617,AW00019617,9,NULL,20517
Kelli  Nath,24715,AW00024715,7,NULL,12136
Kelsey K Nath,20162,AW00020162,8,NULL,16529
Kelvin M Nath,26791,AW00026791,4,NULL,3001
Kenneth W Nath,17037,AW00017037,6,NULL,2623
Latoya A Nath,27582,AW00027582,9,NULL,16404
Leonard L Nath,12637,AW00012637,10,NULL,5230
Lindsay  Nath,21841,AW00021841,10,NULL,19847
Lindsey W Nath,23899,AW00023899,7,NULL,20675
Louis C Nath,25830,AW00025830,9,NULL,13109
Mario A Nath,16390,AW00016390,8,NULL,16826
Maurice  Nath,14092,AW00014092,1,NULL,9083
Melvin D Nath,27697,AW00027697,9,NULL,4404
Michele L Nath,11056,AW00011056,9,NULL,8428
Mindy F Nath,20320,AW00020320,4,NULL,4568
Misty E Nath,24141,AW00024141,7,NULL,16483
Mitchell W Nath,17452,AW00017452,1,NULL,17154
Nichole K Nath,12392,AW00012392,10,NULL,16620
Nina  Nath,13162,AW00013162,4,NULL,4463
Omar F Nath,14672,AW00014672,9,NULL,12771
Peter K Nath,28441,AW00028441,7,NULL,20433
Priscilla H Nath,21820,AW00021820,7,NULL,8807
Rafael  Nath,23533,AW00023533,9,NULL,12889
Raul  Nath,27881,AW00027881,7,NULL,9535
Ricardo C Nath,12039,AW00012039,9,NULL,17024
Roger  Nath,19383,AW00019383,8,NULL,13322
Russell  Nath,16290,AW00016290,8,NULL,16875
Sharon E Nath,20061,AW00020061,7,NULL,8541
Shawn D Nath,18119,AW00018119,4,NULL,20396
Sheena  Nath,25800,AW00025800,10,NULL,8701
Tamara  Nath,28064,AW00028064,1,NULL,11920
Tara  Nath,16269,AW00016269,8,NULL,20015
Tasha J Nath,18487,AW00018487,9,NULL,8645
Terrence  Nath,21076,AW00021076,8,NULL,4287
Terry E Nath,20148,AW00020148,7,NULL,17248
Tommy B Nath,28937,AW00028937,9,NULL,4228
Tonya  Nath,24847,AW00024847,10,NULL,8485
Tracy B Nath,16507,AW00016507,7,NULL,16437
Warren  Nath,25532,AW00025532,7,NULL,4226
Wayne  Nath,12468,AW00012468,7,NULL,9141
Yolanda A Nath,24625,AW00024625,6,NULL,3651
Dave E Natsuhara,23611,AW00023611,7,NULL,13413
Tony  Natsuhara,23097,AW00023097,9,NULL,17199
Adrienne  Navarro,23627,AW00023627,8,NULL,7110
Albert L Navarro,21561,AW00021561,9,NULL,14911
Alberto C Navarro,11540,AW00011540,4,NULL,6627
Alfredo N Navarro,15070,AW00015070,7,NULL,2804
Andy H Navarro,16397,AW00016397,8,NULL,2741
Anne  Navarro,22701,AW00022701,8,NULL,14371
Armando  Navarro,19942,AW00019942,10,NULL,6953
Arthur  Navarro,16198,AW00016198,10,NULL,10964
Audrey S Navarro,26937,AW00026937,10,NULL,6022
Beth  Navarro,13534,AW00013534,10,NULL,6086
Brandi  Navarro,25535,AW00025535,7,NULL,18481
Bruce D Navarro,17353,AW00017353,9,NULL,10867
Byron  Navarro,16622,AW00016622,9,NULL,19678
Carolyn  Navarro,11069,AW00011069,9,NULL,10008
Casey  Navarro,19795,AW00019795,9,NULL,19157
Cheryl  Navarro,13109,AW00013109,9,NULL,6188
Clinton  Navarro,19935,AW00019935,8,NULL,14623
Craig  Navarro,15357,AW00015357,8,NULL,19066
Daisy  Navarro,27514,AW00027514,9,NULL,6010
Dana J Navarro,11125,AW00011125,9,NULL,17820
Danny J Navarro,20332,AW00020332,1,NULL,14758
Darren E Navarro,19203,AW00019203,4,NULL,10229
Deanna A Navarro,13593,AW00013593,8,NULL,9800
Derrick  Navarro,22862,AW00022862,4,NULL,19113
Desiree  Navarro,15520,AW00015520,4,NULL,13854
Diana A Navarro,16261,AW00016261,7,NULL,18656
Diane  Navarro,14698,AW00014698,8,NULL,15546
Dwayne H Navarro,11615,AW00011615,10,NULL,20497
Eddie C Navarro,24504,AW00024504,9,NULL,6687
Erik E Navarro,25055,AW00025055,9,NULL,19281
Erika K Navarro,11476,AW00011476,10,NULL,18701
Francis J Navarro,27520,AW00027520,9,NULL,2474
Frank F Navarro,11338,AW00011338,8,NULL,18341
Gary E Navarro,13561,AW00013561,10,NULL,19030
Gerald  Navarro,27843,AW00027843,8,NULL,10770
Gina M Navarro,18002,AW00018002,8,NULL,15055
Gloria M Navarro,21537,AW00021537,8,NULL,16449
Hector  Navarro,23907,AW00023907,10,NULL,14717
Jacquelyn  Navarro,15465,AW00015465,9,NULL,6358
Jaime T Navarro,27690,AW00027690,9,NULL,7063
Janet J Navarro,28320,AW00028320,9,NULL,6244
Javier  Navarro,14131,AW00014131,9,NULL,13634
Jerome B Navarro,11519,AW00011519,6,NULL,7703
Jessie  Navarro,27172,AW00027172,8,NULL,5543
Jésus L Navarro,29483,AW00029483,7,NULL,18384
Jill  Navarro,22003,AW00022003,9,NULL,15095
Jimmy E Navarro,28044,AW00028044,4,NULL,15644
Joan  Navarro,19180,AW00019180,7,NULL,13567
Joe A Navarro,20140,AW00020140,8,NULL,11053
Jonathon  Navarro,18722,AW00018722,9,NULL,14486
Joy  Navarro,16410,AW00016410,10,NULL,14080
Julio M Navarro,25822,AW00025822,9,NULL,7002
Kari  Navarro,28031,AW00028031,4,NULL,10545
Kathleen J Navarro,19269,AW00019269,9,NULL,18570
Kellie I Navarro,21873,AW00021873,9,NULL,16002
Kendra  Navarro,23918,AW00023918,7,NULL,15151
Kristi  Navarro,27115,AW00027115,1,NULL,9590
Kristine B Navarro,25566,AW00025566,9,NULL,6307
Kristy J Navarro,19570,AW00019570,9,NULL,14330
Lance C Navarro,20850,AW00020850,10,NULL,14857
Larry  Navarro,16456,AW00016456,8,NULL,18432
Latasha L Navarro,11100,AW00011100,9,NULL,6138
Lawrence  Navarro,27939,AW00027939,10,NULL,14449
Lee  Navarro,25659,AW00025659,10,NULL,14409
Leslie E Navarro,24371,AW00024371,9,NULL,18525
Linda  Navarro,11401,AW00011401,7,NULL,13814
Lori  Navarro,21182,AW00021182,9,NULL,14112
Mallory  Navarro,24365,AW00024365,9,NULL,7164
Marc  Navarro,16346,AW00016346,9,NULL,15698
Marie J Navarro,15338,AW00015338,4,NULL,10111
Marvin J Navarro,28724,AW00028724,7,NULL,6903
Mathew A Navarro,19673,AW00019673,9,NULL,14527
Melinda  Navarro,11454,AW00011454,9,NULL,14065
Meredith  Navarro,27703,AW00027703,9,NULL,10645
Micheal  Navarro,23625,AW00023625,10,NULL,14577
Michele S Navarro,12809,AW00012809,8,NULL,9015
Monique R Navarro,15240,AW00015240,9,NULL,13770
Naomi S Navarro,24846,AW00024846,8,NULL,17391
Natasha  Navarro,27570,AW00027570,1,NULL,18750
Neil L Navarro,21842,AW00021842,8,NULL,6853
Paula  Navarro,28736,AW00028736,7,NULL,15061
Pedro  Navarro,27836,AW00027836,7,NULL,11704
Philip  Navarro,26403,AW00026403,8,NULL,19197
Randall A Navarro,18620,AW00018620,10,NULL,14970
Rebekah J Navarro,24790,AW00024790,4,NULL,9903
Reginald  Navarro,25674,AW00025674,8,NULL,7759
Renee  Navarro,15793,AW00015793,9,NULL,15009
Ricky M Navarro,17221,AW00017221,8,NULL,15593
Roberto  Navarro,24571,AW00024571,7,NULL,14812
Robin J Navarro,28696,AW00028696,10,NULL,13727
Robyn J Navarro,24396,AW00024396,4,NULL,13059
Rodney L Navarro,29309,AW00029309,9,NULL,13682
Ross  Navarro,22435,AW00022435,7,NULL,11811
Roy T Navarro,11347,AW00011347,8,NULL,11160
Ruben  Navarro,21010,AW00021010,8,NULL,11266
Shannon R Navarro,15106,AW00015106,10,NULL,20081
Sheila L Navarro,21889,AW00021889,9,NULL,14579
Stacy C Navarro,12688,AW00012688,9,NULL,18613
Tabitha  Navarro,24059,AW00024059,8,NULL,10439
Tanya C Navarro,24130,AW00024130,8,NULL,14028
Teresa E Navarro,25816,AW00025816,9,NULL,15205
Theodore J Navarro,24565,AW00024565,8,NULL,6735
Theresa  Navarro,20627,AW00020627,9,NULL,13898
Tyrone K Navarro,25557,AW00025557,9,NULL,6802
Walter S Navarro,17841,AW00017841,10,NULL,13592
Wendy C Navarro,20881,AW00020881,10,NULL,13942
Aaron R Nelson,26608,AW00026608,4,NULL,16344
Adam B Nelson,27402,AW00027402,6,NULL,16358
Alex  Nelson,22820,AW00022820,7,NULL,16370
Alexandra  Nelson,19209,AW00019209,1,NULL,9875
Allison  Nelson,28802,AW00028802,6,NULL,9917
Amanda  Nelson,12788,AW00012788,4,NULL,9881
Amber A Nelson,28799,AW00028799,4,NULL,9898
Angel  Nelson,24279,AW00024279,9,NULL,16367
Blake I Nelson,13086,AW00013086,1,NULL,4197
Caleb  Nelson,22716,AW00022716,1,NULL,16345
Carlos  Nelson,28977,AW00028977,4,NULL,16364
Carol  Nelson,13520,AW00013520,9,NULL,9883
Chloe E Nelson,12058,AW00012058,4,NULL,9864
Connor  Nelson,21013,AW00021013,7,NULL,16348
Courtney T Nelson,14746,AW00014746,4,NULL,9899
Devin  Nelson,11535,AW00011535,1,NULL,4974
Eduardo A Nelson,18591,AW00018591,4,NULL,5058
Edward  Nelson,21441,AW00021441,6,NULL,3736
Elijah  Nelson,12879,AW00012879,4,NULL,16336
Evan  Nelson,15747,AW00015747,4,NULL,16371
Fernando G Nelson,25564,AW00025564,9,NULL,3893
Gabriel A Nelson,16239,AW00016239,4,NULL,16334
Gabriella O Nelson,19897,AW00019897,4,NULL,9909
Haley  Nelson,27185,AW00027185,10,NULL,9887
Henry  Nelson,19394,AW00019394,6,NULL,16320
Isabella  Nelson,24236,AW00024236,1,NULL,9873
Isaiah  Nelson,14607,AW00014607,1,NULL,16369
Jack I Nelson,28234,AW00028234,4,NULL,16357
Jackson  Nelson,24675,AW00024675,4,NULL,16363
Jada  Nelson,21357,AW00021357,1,NULL,9912
James L Nelson,24525,AW00024525,6,NULL,16314
Jason R Nelson,25871,AW00025871,1,NULL,16338
Jenna D Nelson,21448,AW00021448,4,NULL,9901
Jennifer  Nelson,17147,AW00017147,6,NULL,9868
Jeremy K Nelson,26839,AW00026839,7,NULL,4038
Jesse M Nelson,26793,AW00026793,4,NULL,16375
Jonathan E Nelson,18917,AW00018917,4,NULL,16316
Jordan H Nelson,20130,AW00020130,6,NULL,16352
Jordan J Nelson,26965,AW00026965,7,NULL,9902
Jose  Nelson,19217,AW00019217,6,NULL,16325
Julia L Nelson,11102,AW00011102,9,NULL,9866
Kaitlyn J Nelson,24276,AW00024276,9,NULL,9870
Katelyn  Nelson,21462,AW00021462,4,NULL,9914
Katherine  Nelson,28021,AW00028021,6,NULL,9879
Kaylee E Nelson,11680,AW00011680,1,NULL,9915
Kevin  Nelson,14765,AW00014765,6,NULL,16333
Logan F Nelson,19227,AW00019227,1,NULL,16317
Lucas  Nelson,20686,AW00020686,4,NULL,4271
Luis  Nelson,23488,AW00023488,6,NULL,16342
Luke E Nelson,21027,AW00021027,10,NULL,16351
Mackenzie  Nelson,20461,AW00020461,4,NULL,9907
Madeline K Nelson,26121,AW00026121,4,NULL,9891
Marcus N Nelson,19903,AW00019903,7,NULL,4664
Mary L Nelson,13107,AW00013107,9,NULL,9897
Mason  Nelson,21334,AW00021334,4,NULL,16372
Miguel W Nelson,28654,AW00028654,1,NULL,4122
Morgan  Nelson,20501,AW00020501,1,NULL,9871
Natalie C Nelson,22928,AW00022928,9,NULL,9874
Nathan  Nelson,22742,AW00022742,1,NULL,16318
Noah  Nelson,16835,AW00016835,1,NULL,16323
Richard  Nelson,22339,AW00022339,1,NULL,4581
Samuel  Nelson,21246,AW00021246,4,NULL,16319
Sara I Nelson,19304,AW00019304,8,NULL,9910
Sean  Nelson,11841,AW00011841,6,NULL,16376
Seth  Nelson,22729,AW00022729,4,NULL,4355
Sierra  Nelson,16132,AW00016132,6,NULL,9905
Sophia  Nelson,16664,AW00016664,9,NULL,9893
